Sub_Division,YEAR,JUN,JUL,AUG,SEP,JUN-SEP,AVG_RAINFALL,YOY_CHANGE,LAG_1,LAG_2
ASSAM & MEGHALAYA,2004,404.6,860.0,287.5,321.4,1873.5,468.375,270.0,1603.5,1591.2
ASSAM & MEGHALAYA,2005,377.8,465.7,463.9,163.5,1470.9,367.725,-402.5999999999999,1873.5,1603.5
ASSAM & MEGHALAYA,2006,406.3,351.8,211.1,256.1,1225.4,306.32500000000005,-245.5,1470.9,1873.5
ASSAM & MEGHALAYA,2007,493.4,682.6,312.0,501.2,1989.3,497.3,763.8999999999999,1225.4,1470.9
ASSAM & MEGHALAYA,2008,409.3,489.4,510.6,269.5,1678.8,419.70000000000005,-310.5,1989.3,1225.4
ASSAM & MEGHALAYA,2009,320.8,425.3,519.8,191.6,1457.5,364.375,-221.29999999999995,1678.8,1989.3
ASSAM & MEGHALAYA,2010,566.2,423.2,404.3,331.7,1725.4,431.35,267.9000000000001,1457.5,1678.8
ASSAM & MEGHALAYA,2011,333.4,407.9,302.2,233.3,1276.9,319.2,-448.5,1725.4,1457.5
ASSAM & MEGHALAYA,2012,693.4,493.6,300.4,372.0,1859.4,464.85,582.5,1276.9,1725.4
ASSAM & MEGHALAYA,2013,331.2,364.8,332.8,250.5,1279.3,319.825,-580.1000000000001,1859.4,1276.9
ASSAM & MEGHALAYA,2014,400.4,373.3,479.1,424.5,1677.3,419.32500000000005,398.0,1279.3,1859.4
ASSAM & MEGHALAYA,2015,572.6,303.8,593.8,280.4,1750.6,437.65,73.29999999999995,1677.3,1279.3
ASSAM & MEGHALAYA,2016,365.3,496.5,187.2,272.6,1321.6,330.4,-429.0,1750.6,1677.3
ASSAM & MEGHALAYA,2017,490.8,428.4,477.5,342.4,1739.1,434.775,417.5,1321.6,1750.6
ASSAM & MEGHALAYA,2018,371.6,375.3,288.7,297.0,1332.5,333.15000000000003,-406.5999999999999,1739.1,1321.6
ASSAM & MEGHALAYA,2019,406.7,665.8,207.9,336.9,1617.3,404.32500000000005,284.79999999999995,1332.5,1739.1
ASSAM & MEGHALAYA,2020,666.5,730.5,304.1,564.2,2265.2,566.325,647.8999999999999,1617.3,1332.5
ASSAM & MEGHALAYA,2021,477.8,366.0,434.8,166.7,1445.2,361.325,-819.9999999999998,2265.2,1617.3
BIHAR,1901,68.2,246.4,319.6,154.8,789.0,197.25,,,
BIHAR,1902,118.2,361.0,225.5,358.7,1063.3,265.85,274.29999999999995,789.0,
BIHAR,1903,192.9,115.0,342.6,173.9,824.4,206.1,-238.89999999999998,1063.3,789.0
BIHAR,1904,191.6,394.4,351.3,84.4,1021.7,255.42499999999998,197.30000000000007,824.4,1063.3
BIHAR,1905,50.5,409.1,495.2,353.9,1308.7,327.17499999999995,287.0,1021.7,824.4
BIHAR,1906,191.3,366.2,430.1,118.7,1106.2,276.575,-202.5,1308.7,1021.7
BIHAR,1907,232.2,282.4,242.2,206.9,963.7,240.92499999999998,-142.5,1106.2,1308.7
BIHAR,1908,94.0,202.3,167.3,149.9,613.5,153.375,-350.20000000000005,963.7,1106.2
BIHAR,1909,445.9,256.2,352.3,175.4,1229.9,307.45,616.4000000000001,613.5,963.7
BIHAR,1910,279.5,365.1,328.8,258.5,1232.0,307.975,2.099999999999909,1229.9,613.5
BIHAR,1911,312.3,199.0,425.5,279.1,1216.0,303.975,-16.0,1232.0,1229.9
BIHAR,1912,146.8,362.4,302.8,104.7,916.8,229.175,-299.20000000000005,1216.0,1232.0
BIHAR,1913,379.9,258.8,363.0,270.3,1271.9,318.0,355.10000000000014,916.8,1216.0
BIHAR,1914,84.3,269.1,460.4,98.4,912.2,228.04999999999998,-359.70000000000005,1271.9,916.8
BIHAR,1915,149.1,321.3,415.0,185.0,1070.4,267.6,158.20000000000005,912.2,1271.9
BIHAR,1916,270.3,445.6,325.2,265.2,1306.2,326.57500000000005,235.79999999999995,1070.4,912.2
BIHAR,1917,227.8,328.6,249.3,272.1,1077.9,269.45000000000005,-228.29999999999995,1306.2,1070.4
BIHAR,1918,251.6,240.3,519.2,254.4,1265.5,316.375,187.5999999999999,1077.9,1306.2
BIHAR,1919,195.0,417.8,230.1,244.8,1087.8,271.925,-177.70000000000005,1265.5,1077.9
BIHAR,1920,108.9,361.6,228.5,337.6,1036.5,259.15,-51.299999999999955,1087.8,1265.5
BIHAR,1921,132.4,303.8,422.0,295.8,1153.9,288.5,117.40000000000009,1036.5,1087.8
BIHAR,1922,345.8,427.3,363.5,241.3,1377.9,344.47499999999997,224.0,1153.9,1036.5
BIHAR,1923,171.6,253.9,243.2,148.9,817.7,204.4,-560.2,1377.9,1153.9
BIHAR,1924,170.6,514.0,295.7,320.3,1300.6,325.15,482.89999999999986,817.7,1377.9
BIHAR,1925,130.3,322.9,331.5,269.4,1054.1,263.525,-246.5,1300.6,817.7
BIHAR,1926,48.1,451.5,276.0,211.6,987.2,246.8,-66.89999999999986,1054.1,1300.6
BIHAR,1927,115.9,301.4,242.7,231.4,891.4,222.85,-95.80000000000007,987.2,1054.1
BIHAR,1928,208.0,377.2,272.9,83.3,941.4,235.35,50.0,891.4,987.2
BIHAR,1929,190.2,328.8,326.3,124.7,970.1,242.5,28.700000000000045,941.4,891.4
BIHAR,1930,144.6,298.2,247.8,290.9,981.4,245.37499999999997,11.299999999999955,970.1,941.4
BIHAR,1931,75.9,441.3,218.8,248.2,984.2,246.05,2.800000000000068,981.4,970.1
BIHAR,1932,152.1,164.3,249.2,191.2,756.8,189.2,-227.4000000000001,984.2,981.4
BIHAR,1933,197.0,377.3,377.7,167.8,1119.8,279.95,363.0,756.8,984.2
BIHAR,1934,165.5,432.5,251.3,231.2,1080.6,270.125,-39.200000000000045,1119.8,756.8
BIHAR,1935,127.9,193.8,481.7,370.3,1173.6,293.425,93.0,1080.6,1119.8
BIHAR,1936,188.9,462.2,261.5,449.2,1361.8,340.45,188.20000000000005,1173.6,1080.6
BIHAR,1937,113.6,217.9,441.7,179.3,952.5,238.125,-409.29999999999995,1361.8,1173.6
BIHAR,1938,382.4,362.1,385.1,201.3,1330.9,332.72499999999997,378.4000000000001,952.5,1361.8
BIHAR,1939,230.4,315.0,277.1,262.0,1084.5,271.125,-246.4000000000001,1330.9,952.5
BIHAR,1940,114.5,317.6,314.9,171.6,918.7,229.65,-165.79999999999995,1084.5,1330.9
BIHAR,1941,177.7,248.7,466.0,190.2,1082.7,270.65,164.0,918.7,1084.5
BIHAR,1942,174.7,253.5,330.3,347.2,1105.7,276.425,23.0,1082.7,918.7
BIHAR,1943,169.8,296.0,322.1,215.4,1003.3,250.82500000000002,-102.40000000000009,1105.7,1082.7
BIHAR,1944,223.9,253.5,322.8,221.3,1021.4,255.375,18.100000000000023,1003.3,1105.7
BIHAR,1945,120.5,226.9,265.6,305.5,918.6,229.625,-102.79999999999995,1021.4,1003.3
BIHAR,1946,168.9,355.4,268.4,272.3,1064.9,266.25,146.30000000000007,918.6,1021.4
BIHAR,1947,89.8,395.5,245.1,215.8,946.2,236.55,-118.70000000000005,1064.9,918.6
BIHAR,1948,114.5,409.0,329.8,248.8,1102.1,275.525,155.89999999999986,946.2,1064.9
BIHAR,1949,200.5,342.7,387.2,218.5,1149.0,287.225,46.90000000000009,1102.1,946.2
BIHAR,1950,346.5,257.0,313.3,113.4,1030.1,257.55,-118.90000000000009,1149.0,1102.1
BIHAR,1951,145.0,308.5,205.7,115.5,774.8,193.675,-255.29999999999995,1030.1,1149.0
BIHAR,1952,272.5,212.5,291.9,297.7,1074.5,268.65,299.70000000000005,774.8,1030.1
BIHAR,1953,224.7,431.8,263.2,342.2,1261.9,315.475,187.4000000000001,1074.5,774.8
BIHAR,1954,166.6,366.1,308.6,129.5,970.7,242.70000000000002,-291.20000000000005,1261.9,1074.5
BIHAR,1955,172.5,505.7,268.6,192.1,1139.0,284.725,168.29999999999995,970.7,1261.9
BIHAR,1956,319.4,200.6,286.3,359.8,1166.1,291.525,27.09999999999991,1139.0,970.7
BIHAR,1957,115.6,334.5,295.8,115.2,861.1,215.27500000000003,-304.9999999999999,1166.1,1139.0
BIHAR,1958,120.7,222.8,451.0,224.2,1018.7,254.675,157.60000000000002,861.1,1166.1
BIHAR,1959,132.3,245.8,264.1,157.0,799.2,199.8,-219.5,1018.7,861.1
BIHAR,1960,117.6,357.4,285.5,348.1,1108.6,277.15,309.39999999999986,799.2,1018.7
BIHAR,1961,239.7,211.6,317.5,157.5,926.3,231.575,-182.29999999999995,1108.6,799.2
BIHAR,1962,156.4,244.3,395.4,216.3,1012.4,253.10000000000002,86.10000000000002,926.3,1108.6
BIHAR,1963,153.9,375.4,273.5,255.7,1058.5,264.625,46.10000000000002,1012.4,926.3
BIHAR,1964,134.7,453.6,157.7,219.0,965.1,241.25,-93.39999999999998,1058.5,1012.4
BIHAR,1965,98.8,302.2,328.3,215.0,944.3,236.075,-20.800000000000068,965.1,1058.5
BIHAR,1966,114.5,155.5,308.3,83.1,661.4,165.35,-282.9,944.3,965.1
BIHAR,1967,80.7,278.2,282.1,253.8,894.8,223.7,233.39999999999998,661.4,944.3
BIHAR,1968,261.8,329.6,293.1,79.2,963.7,240.92500000000004,68.90000000000009,894.8,661.4
BIHAR,1969,193.1,348.4,379.4,219.1,1140.1,285.0,176.39999999999986,963.7,894.8
BIHAR,1970,194.6,284.2,235.6,229.5,943.9,235.975,-196.19999999999993,1140.1,963.7
BIHAR,1971,278.0,307.0,367.9,129.2,1082.2,270.525,138.30000000000007,943.9,1140.1
BIHAR,1972,56.7,163.4,154.9,209.7,584.7,146.175,-497.5,1082.2,943.9
BIHAR,1973,200.9,185.1,258.9,271.4,916.3,229.075,331.5999999999999,584.7,1082.2
BIHAR,1974,130.5,454.9,320.5,230.7,1136.6,284.15,220.29999999999995,916.3,584.7
BIHAR,1975,135.3,401.7,154.0,246.2,937.1,234.3,-199.4999999999999,1136.6,916.3
BIHAR,1976,147.3,221.0,292.9,371.1,1032.3,258.07500000000005,95.19999999999993,937.1,1136.6
BIHAR,1977,103.4,383.2,267.2,122.1,875.9,218.975,-156.39999999999998,1032.3,937.1
BIHAR,1978,193.7,317.8,258.7,254.3,1024.5,256.125,148.60000000000002,875.9,1032.3
BIHAR,1979,91.8,443.1,168.4,115.4,818.7,204.67499999999998,-205.79999999999995,1024.5,875.9
BIHAR,1980,158.7,391.1,373.0,191.8,1114.7,278.65,296.0,818.7,1024.5
BIHAR,1981,109.2,582.1,307.1,169.0,1167.4,291.85,52.700000000000045,1114.7,818.7
BIHAR,1982,222.3,226.4,164.7,171.2,784.7,196.15000000000003,-382.70000000000005,1167.4,1114.7
BIHAR,1983,101.3,354.9,196.2,221.5,874.0,218.475,89.29999999999995,784.7,1167.4
BIHAR,1984,355.2,478.9,218.1,219.5,1271.7,317.92499999999995,397.70000000000005,874.0,784.7
BIHAR,1985,163.4,481.3,237.9,289.0,1171.7,292.9,-100.0,1271.7,874.0
BIHAR,1986,168.5,395.5,263.3,220.5,1047.9,261.95,-123.79999999999995,1171.7,1271.7
BIHAR,1987,143.6,451.2,539.9,379.7,1514.4,378.59999999999997,466.5,1047.9,1171.7
BIHAR,1988,174.7,364.5,459.4,153.2,1151.8,287.95,-362.60000000000014,1514.4,1047.9
BIHAR,1989,152.9,445.4,171.9,330.5,1100.7,275.17499999999995,-51.09999999999991,1151.8,1514.4
BIHAR,1990,162.3,497.2,206.0,200.7,1066.2,266.55,-34.5,1100.7,1151.8
BIHAR,1991,176.5,179.4,324.9,270.2,951.0,237.75,-115.20000000000005,1066.2,1100.7
BIHAR,1992,84.0,284.8,219.9,86.0,674.7,168.675,-276.29999999999995,951.0,1066.2
BIHAR,1993,155.1,210.2,357.9,320.6,1043.9,260.95,369.20000000000005,674.7,951.0
BIHAR,1994,131.9,218.1,258.1,227.1,835.2,208.8,-208.70000000000005,1043.9,674.7
BIHAR,1995,161.3,227.3,336.4,279.1,1004.1,251.025,168.89999999999998,835.2,1043.9
BIHAR,1996,220.1,238.6,350.9,162.3,971.9,242.97499999999997,-32.200000000000045,1004.1,835.2
BIHAR,1997,212.1,462.9,287.6,185.6,1148.1,287.05,176.19999999999993,971.9,1004.1
BIHAR,1998,96.5,464.9,377.1,188.3,1126.8,281.7,-21.299999999999955,1148.1,971.9
BIHAR,1999,265.9,380.8,348.7,201.4,1196.8,299.20000000000005,70.0,1126.8,1148.1
BIHAR,2000,268.8,265.4,202.7,315.8,1052.7,263.175,-144.0999999999999,1196.8,1126.8
BIHAR,2001,226.3,225.1,225.1,276.6,953.0,238.275,-99.70000000000005,1052.7,1196.8
BIHAR,2002,116.2,387.0,247.6,193.3,944.1,236.02499999999998,-8.899999999999977,953.0,1052.7
BIHAR,2003,229.2,354.0,309.8,181.7,1074.7,268.675,130.60000000000002,944.1,953.0
BIHAR,2004,236.1,426.2,174.7,112.3,949.3,237.325,-125.40000000000009,1074.7,944.1
BIHAR,2005,84.6,294.1,311.1,105.1,794.9,198.72500000000002,-154.39999999999998,949.3,1074.7
BIHAR,2006,200.4,290.8,162.8,271.9,925.9,231.475,131.0,794.9,949.3
BIHAR,2007,150.5,547.1,340.6,310.1,1348.3,337.07500000000005,422.4,925.9,794.9
BIHAR,2008,291.8,405.3,278.0,117.5,1092.6,273.15,-255.70000000000005,1348.3,925.9
BIHAR,2009,69.9,215.6,305.1,127.4,718.0,179.5,-374.5999999999999,1092.6,1348.3
BIHAR,2010,88.1,207.1,171.4,114.1,580.7,145.175,-137.29999999999995,718.0,1092.6
BIHAR,2011,223.4,251.1,286.4,246.0,1006.9,251.725,426.19999999999993,580.7,718.0
BIHAR,2012,89.8,293.7,190.4,206.9,780.8,195.2,-226.10000000000002,1006.9,580.7
BIHAR,2013,179.2,158.7,165.3,120.2,623.4,155.85,-157.39999999999998,780.8,1006.9
BIHAR,2014,105.7,253.8,301.2,161.4,822.0,205.525,198.60000000000002,623.4,780.8
BIHAR,2015,118.2,213.3,278.3,97.4,707.2,176.79999999999998,-114.79999999999995,822.0,623.4
BIHAR,2016,127.9,352.5,144.0,348.7,973.1,243.27499999999998,265.9,707.2,822.0
BIHAR,2017,87.9,366.4,339.1,132.4,925.8,231.45,-47.30000000000007,973.1,707.2
BIHAR,2018,102.8,283.1,265.3,109.4,760.7,190.15,-165.0999999999999,925.8,973.1
BIHAR,2019,100.8,416.1,134.8,389.2,1040.8,260.225,280.0999999999999,760.7,925.8
BIHAR,2020,305.7,446.2,204.2,321.4,1277.6,319.375,236.79999999999995,1040.8,760.7
BIHAR,2021,349.4,259.2,324.9,115.2,1048.8,262.17499999999995,-228.79999999999995,1277.6,1040.8
CHATHISGARH,1901,129.9,346.5,358.7,214.1,1049.2,262.29999999999995,,,
CHATHISGARH,1902,41.2,398.3,263.8,185.7,889.0,222.25,-160.20000000000005,1049.2,
CHATHISGARH,1903,109.1,375.2,382.3,229.0,1095.7,273.9,206.70000000000005,889.0,1049.2
CHATHISGARH,1904,356.8,298.4,416.0,101.3,1172.5,293.125,76.79999999999995,1095.7,889.0
CHATHISGARH,1905,36.6,425.5,263.9,310.3,1036.3,259.075,-136.20000000000005,1172.5,1095.7
CHATHISGARH,1906,203.9,437.8,261.6,240.1,1143.4,285.85,107.10000000000014,1036.3,1172.5
CHATHISGARH,1907,275.6,223.6,477.5,146.9,1123.6,280.90000000000003,-19.800000000000182,1143.4,1036.3
CHATHISGARH,1908,194.7,454.5,550.2,147.7,1347.1,336.77500000000003,223.5,1123.6,1143.4
CHATHISGARH,1909,251.0,470.5,210.8,144.2,1076.4,269.125,-270.6999999999998,1347.1,1123.6
CHATHISGARH,1910,242.9,291.1,431.1,249.5,1214.6,303.65,138.19999999999982,1076.4,1347.1
CHATHISGARH,1911,357.0,217.1,486.8,234.2,1295.0,323.77500000000003,80.40000000000009,1214.6,1076.4
CHATHISGARH,1912,62.1,439.6,406.6,187.2,1095.5,273.875,-199.5,1295.0,1214.6
CHATHISGARH,1913,254.1,347.9,289.2,118.7,1009.9,252.47500000000002,-85.60000000000002,1095.5,1295.0
CHATHISGARH,1914,171.2,497.0,358.6,236.7,1263.4,315.87500000000006,253.5000000000001,1009.9,1095.5
CHATHISGARH,1915,124.3,365.5,408.5,274.4,1172.7,293.17499999999995,-90.70000000000005,1263.4,1009.9
CHATHISGARH,1916,321.2,289.0,388.3,202.1,1200.5,300.15,27.799999999999955,1172.7,1263.4
CHATHISGARH,1917,305.2,373.9,471.1,293.1,1443.4,360.82499999999993,242.9000000000001,1200.5,1172.7
CHATHISGARH,1918,454.0,241.4,467.6,126.3,1289.3,322.325,-154.10000000000014,1443.4,1200.5
CHATHISGARH,1919,392.0,385.7,504.5,146.7,1428.9,357.225,139.60000000000014,1289.3,1443.4
CHATHISGARH,1920,101.9,501.2,363.4,98.4,1064.9,266.225,-364.0,1428.9,1289.3
CHATHISGARH,1921,328.8,291.1,407.8,215.7,1243.4,310.85,178.5,1064.9,1428.9
CHATHISGARH,1922,190.5,401.1,279.8,296.3,1167.6,291.925,-75.80000000000018,1243.4,1064.9
CHATHISGARH,1923,91.1,382.2,550.9,204.9,1229.1,307.275,61.5,1167.6,1243.4
